unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1632294480,2021-09-22 07:08:00,BTC/USD,42177.34,42195.90,42177.34,42195.90,0.10567106,4458.885480654
1632294420,2021-09-22 07:07:00,BTC/USD,42163.19,42192.12,42162.08,42192.12,1.82377651,76948.99736310121
1632294360,2021-09-22 07:06:00,BTC/USD,42195.57,42235.46,42187.60,42187.60,3.35789384,141661.48216438398
1632294300,2021-09-22 07:05:00,BTC/USD,42208.77,42221.40,42174.73,42192.24,2.87303987,121219.98772460879
1632294240,2021-09-22 07:04:00,BTC/USD,42248.58,42278.83,42226.19,42231.77,1.13692765,48014.4670214405
1632294180,2021-09-22 07:03:00,BTC/USD,42322.60,42322.60,42217.61,42248.58,3.10885068,131344.52666203442
1632294120,2021-09-22 07:02:00,BTC/USD,42359.81,42359.82,42312.97,42312.97,3.70976823,156971.3118229431
1632294060,2021-09-22 07:01:00,BTC/USD,42410.40,42436.00,42348.92,42359.81,0.73525267,31145.1634031927
1632294000,2021-09-22 07:00:00,BTC/USD,42355.50,42438.72,42332.18,42405.49,7.35744210,311995.93739712896
1632293940,2021-09-22 06:59:00,BTC/USD,42302.52,42337.05,42300.08,42337.05,0.66819672,28289.477944476
1632293880,2021-09-22 06:58:00,BTC/USD,42327.97,42335.49,42289.61,42305.22,0.71094737,30076.784896271398
1632293820,2021-09-22 06:57:00,BTC/USD,42286.31,42332.79,42286.31,42315.72,1.06812573,45198.5093154756
1632293760,2021-09-22 06:56:00,BTC/USD,42269.56,42270.00,42256.47,42261.79,0.32901186,13904.6301348294
1632293700,2021-09-22 06:55:00,BTC/USD,42283.31,42283.31,42251.41,42251.41,0.37721298,15937.7802753018
1632293640,2021-09-22 06:54:00,BTC/USD,42242.37,42279.98,42242.37,42279.98,0.03245000,1371.985351
1632293580,2021-09-22 06:53:00,BTC/USD,42240.00,42265.16,42228.38,42265.16,0.05768112,2437.9017657792
1632293520,2021-09-22 06:52:00,BTC/USD,42215.79,42256.26,42207.50,42256.26,0.55136226,23298.5070127476
1632293460,2021-09-22 06:51:00,BTC/USD,42244.59,42244.59,42200.65,42218.31,1.06344424,44896.8185920344
1632293400,2021-09-22 06:50:00,BTC/USD,42251.94,42338.60,42251.89,42251.89,2.34255182,98977.24181793981
1632293340,2021-09-22 06:49:00,BTC/USD,42250.60,42252.43,42238.25,42252.43,0.59083264,24964.1147633152
1632293280,2021-09-22 06:48:00,BTC/USD,42246.42,42246.42,42226.26,42239.38,1.03601230,43760.517224374
1632293220,2021-09-22 06:47:00,BTC/USD,42263.19,42263.19,42238.68,42238.68,0.03357731,1418.2612523508
1632293160,2021-09-22 06:46:00,BTC/USD,42236.84,42270.18,42236.84,42270.18,0.13272659,5610.376850086201
1632293100,2021-09-22 06:45:00,BTC/USD,42296.80,42318.36,42251.77,42251.77,0.82696706,34940.8220166962
1632293040,2021-09-22 06:44:00,BTC/USD,42282.39,42313.77,42275.18,42305.63,6.78809240,287174.525480212
1632292980,2021-09-22 06:43:00,BTC/USD,42290.23,42291.50,42259.99,42273.20,1.63789265,69238.96357198
1632292920,2021-09-22 06:42:00,BTC/USD,42305.44,42321.44,42277.90,42277.90,1.29654762,54815.310623598
1632292860,2021-09-22 06:41:00,BTC/USD,42323.61,42371.82,42314.40,42314.40,2.19909665,93053.45528676
1632292800,2021-09-22 06:40:00,BTC/USD,42317.78,42324.83,42282.09,42300.16,1.80819626,76486.99110940161
1632292740,2021-09-22 06:39:00,BTC/USD,42368.90,42378.64,42306.65,42306.65,3.56479887,150814.6981134855
1632292680,2021-09-22 06:38:00,BTC/USD,42320.61,42364.61,42301.06,42349.02,4.00277776,169513.71541379517
1632292620,2021-09-22 06:37:00,BTC/USD,42264.22,42344.74,42246.68,42317.47,1.22568468,51867.874675359606
1632292560,2021-09-22 06:36:00,BTC/USD,42231.70,42249.88,42231.70,42249.88,0.10000000,4224.988
1632292500,2021-09-22 06:35:00,BTC/USD,42217.79,42231.65,42212.47,42212.47,0.25027913,10564.900266751101
1632292440,2021-09-22 06:34:00,BTC/USD,42258.39,42274.52,42227.72,42238.70,1.34181158,56676.37678414599
1632292380,2021-09-22 06:33:00,BTC/USD,42273.47,42309.00,42250.97,42250.97,0.25358586,10714.2485632842
1632292320,2021-09-22 06:32:00,BTC/USD,42201.71,42254.00,42200.50,42254.00,10.78016018,455504.88824571995
1632292260,2021-09-22 06:31:00,BTC/USD,42180.21,42205.91,42180.21,42205.91,0.00568594,239.9802719054
1632292200,2021-09-22 06:30:00,BTC/USD,42088.13,42134.44,42088.13,42134.44,0.04067334,1713.7484038296002
1632292140,2021-09-22 06:29:00,BTC/USD,42040.88,42133.16,42040.88,42109.40,5.40702069,227686.39704348604
1632292080,2021-09-22 06:28:00,BTC/USD,42094.09,42094.09,42050.00,42059.14,0.14156212,5953.981023776801
1632292020,2021-09-22 06:27:00,BTC/USD,42111.73,42116.50,42111.73,42116.50,0.01320872,556.30505588
1632291960,2021-09-22 06:26:00,BTC/USD,42134.44,42135.93,42096.65,42096.65,0.03629000,1527.6874285000001
1632291900,2021-09-22 06:25:00,BTC/USD,42167.39,42167.39,42100.00,42111.71,0.46609743,19628.1598039053
1632291840,2021-09-22 06:24:00,BTC/USD,42195.11,42195.11,42142.25,42142.25,0.27482000,11581.533145000001
1632291780,2021-09-22 06:23:00,BTC/USD,42144.93,42210.15,42144.93,42194.59,1.14794503,48437.069883387696
1632291720,2021-09-22 06:22:00,BTC/USD,42113.12,42147.99,42077.02,42144.88,1.16856419,49248.997559847194
1632291660,2021-09-22 06:21:00,BTC/USD,42095.48,42145.04,42091.75,42139.37,1.54007974,64897.9899933638
1632291600,2021-09-22 06:20:00,BTC/USD,42116.10,42127.09,42101.65,42101.65,1.68985323,71145.60924082951
1632291540,2021-09-22 06:19:00,BTC/USD,42083.96,42116.05,42083.96,42116.05,0.85749727,36114.3978981835
1632291480,2021-09-22 06:18:00,BTC/USD,42115.53,42115.53,42077.43,42086.87,0.54419064,22903.2807208968
1632291420,2021-09-22 06:17:00,BTC/USD,42082.80,42099.26,42060.38,42099.26,0.06697235,2819.486375461
1632291360,2021-09-22 06:16:00,BTC/USD,42046.50,42089.00,42046.50,42074.03,0.60499919,25454.7540700357
1632291300,2021-09-22 06:15:00,BTC/USD,42027.98,42057.70,42027.98,42052.65,0.07616000,3202.7298240000005
1632291240,2021-09-22 06:14:00,BTC/USD,42020.08,42059.59,42016.42,42016.42,3.28885898,138186.0802244516
1632291180,2021-09-22 06:13:00,BTC/USD,41990.59,42010.61,41990.59,42010.61,0.15720265,6604.1792201165
1632291120,2021-09-22 06:12:00,BTC/USD,41912.43,41967.67,41912.28,41953.48,2.10986745,88516.281866226
1632291060,2021-09-22 06:11:00,BTC/USD,41939.00,41939.00,41922.14,41922.34,0.21517000,9020.429897799999
1632291000,2021-09-22 06:10:00,BTC/USD,41937.29,41939.00,41923.64,41939.00,9.51273325,398954.51977175
1632290940,2021-09-22 06:09:00,BTC/USD,41930.01,41944.11,41930.01,41944.11,0.49236834,20651.9518134774
1632290880,2021-09-22 06:08:00,BTC/USD,41884.21,41915.94,41884.21,41915.94,1.42478116,59721.0416156904
1632290820,2021-09-22 06:07:00,BTC/USD,41892.84,41900.39,41880.00,41900.39,1.63051361,68319.1561593079
1632290760,2021-09-22 06:06:00,BTC/USD,41918.61,41918.61,41880.05,41911.75,0.17306333,7253.3870211275
1632290700,2021-09-22 06:05:00,BTC/USD,41889.44,41896.79,41882.54,41896.79,0.34794298,14577.693965034201
1632290640,2021-09-22 06:04:00,BTC/USD,41900.00,41910.46,41900.00,41905.91,0.51346078,21517.0412352098
1632290580,2021-09-22 06:03:00,BTC/USD,41912.45,41943.30,41912.45,41943.30,0.23846836,10002.149963988
1632290520,2021-09-22 06:02:00,BTC/USD,41947.56,41947.56,41933.79,41933.79,0.01611000,675.5533569
1632290460,2021-09-22 06:01:00,BTC/USD,41961.94,41961.94,41915.67,41917.96,0.87471157,36666.1246027972
1632290400,2021-09-22 06:00:00,BTC/USD,42041.12,42043.91,41973.49,41973.49,0.32197781,13514.5323882569
1632290340,2021-09-22 05:59:00,BTC/USD,41992.23,42002.43,41990.27,41993.73,0.45433627,19079.2746515871
1632290280,2021-09-22 05:58:00,BTC/USD,42026.79,42030.84,42001.24,42001.24,2.69575239,113224.94311296359
1632290220,2021-09-22 05:57:00,BTC/USD,41980.96,42032.17,41980.96,41996.95,0.30770477,12922.6618404515
1632290160,2021-09-22 05:56:00,BTC/USD,41984.46,41990.30,41961.44,41980.96,0.61348069,25754.508307662403
1632290100,2021-09-22 05:55:00,BTC/USD,42045.35,42045.35,41980.14,41984.40,0.76574244,32149.236897936004
1632290040,2021-09-22 05:54:00,BTC/USD,41989.10,42006.57,41989.10,42006.57,0.17583000,7386.0152031
1632289980,2021-09-22 05:53:00,BTC/USD,42003.31,42003.31,42000.00,42000.00,0.13808000,5799.360000000001
1632289920,2021-09-22 05:52:00,BTC/USD,41970.77,41992.81,41970.77,41975.00,0.02964000,1244.139
1632289860,2021-09-22 05:51:00,BTC/USD,41955.20,41996.97,41955.20,41974.95,0.19129274,8029.503196862999
1632289800,2021-09-22 05:50:00,BTC/USD,41901.15,41977.29,41901.15,41977.29,0.03629784,1523.6849560536
1632289740,2021-09-22 05:49:00,BTC/USD,41923.74,41923.74,41885.46,41885.46,0.26815139,11231.644319789399
1632289680,2021-09-22 05:48:00,BTC/USD,41964.40,41964.40,41964.40,41964.40,0.00055690,23.369974360000004
1632289620,2021-09-22 05:47:00,BTC/USD,41944.41,41960.37,41944.41,41960.37,5.40670000,226867.13247900002
1632289560,2021-09-22 05:46:00,BTC/USD,41925.94,41956.73,41925.94,41956.73,0.01754000,735.9210442000001
1632289500,2021-09-22 05:45:00,BTC/USD,41876.23,41944.73,41867.95,41930.48,8.36591135,350786.678542948
1632289440,2021-09-22 05:44:00,BTC/USD,41895.28,41895.28,41867.18,41878.83,1.92163375,80475.77313851251
1632289380,2021-09-22 05:43:00,BTC/USD,41977.13,41977.13,41888.97,41888.97,16.08576959,673816.3197824224
1632289320,2021-09-22 05:42:00,BTC/USD,41974.03,41986.95,41974.03,41977.88,0.02928000,1229.1123264
1632289260,2021-09-22 05:41:00,BTC/USD,41922.46,41951.06,41916.54,41916.54,0.11409046,4782.277330208401
1632289200,2021-09-22 05:40:00,BTC/USD,41880.22,41952.76,41880.22,41952.76,0.01950000,818.0788200000001
1632289140,2021-09-22 05:39:00,BTC/USD,41952.25,41970.96,41892.39,41892.39,0.30605456,12821.3569887984
1632289080,2021-09-22 05:38:00,BTC/USD,41966.09,41966.09,41931.37,41931.37,0.16617375,6967.892995537501
1632289020,2021-09-22 05:37:00,BTC/USD,41983.32,41983.76,41951.38,41951.38,0.04091370,1716.3861759059998
1632288960,2021-09-22 05:36:00,BTC/USD,42105.16,42105.16,42010.00,42017.00,1.19878779,50369.46657243
1632288900,2021-09-22 05:35:00,BTC/USD,42067.93,42140.82,42067.93,42126.90,0.25124011,10583.966989959
1632288840,2021-09-22 05:34:00,BTC/USD,42059.49,42085.64,42059.49,42085.64,0.07893000,3321.8195652
1632288780,2021-09-22 05:33:00,BTC/USD,42065.59,42065.59,42058.83,42058.83,0.02164000,910.1530812
1632288720,2021-09-22 05:32:00,BTC/USD,42157.37,42157.37,42036.34,42072.74,2.56888082,108079.85483084679
1632288660,2021-09-22 05:31:00,BTC/USD,42142.37,42142.37,42114.73,42114.73,0.11876000,5001.545334800001
1632288600,2021-09-22 05:30:00,BTC/USD,42182.56,42189.50,42120.94,42130.61,0.33614175,14161.8569739675
1632288540,2021-09-22 05:29:00,BTC/USD,42150.05,42218.58,42148.47,42177.65,0.35760348,15082.874418222
1632288480,2021-09-22 05:28:00,BTC/USD,42145.44,42180.49,42142.62,42146.06,5.06965530,213665.996453118
1632288420,2021-09-22 05:27:00,BTC/USD,42183.13,42183.13,42149.01,42149.01,0.12342362,5202.1833936162
1632288360,2021-09-22 05:26:00,BTC/USD,42158.01,42169.00,42131.07,42169.00,0.70793367,29852.854930229998
1632288300,2021-09-22 05:25:00,BTC/USD,42133.23,42155.34,42095.51,42155.34,0.09671072,4076.8732832447995
1632288240,2021-09-22 05:24:00,BTC/USD,42133.80,42152.20,42115.17,42115.17,1.49136617,62809.1397817989
1632288180,2021-09-22 05:23:00,BTC/USD,42121.16,42123.37,42074.80,42097.93,0.07466723,3143.3358218339
1632288120,2021-09-22 05:22:00,BTC/USD,42150.66,42152.82,42127.36,42133.80,0.06719000,2830.970022
1632288060,2021-09-22 05:21:00,BTC/USD,42039.10,42155.95,42028.12,42153.54,1.69945966,71638.2407561964
1632288000,2021-09-22 05:20:00,BTC/USD,42024.82,42042.78,42024.82,42040.84,0.02921899,1228.3908835516
1632287940,2021-09-22 05:19:00,BTC/USD,42021.90,42054.43,42021.40,42037.62,0.30212572,12700.6462095864
1632287880,2021-09-22 05:18:00,BTC/USD,42046.58,42056.18,42043.53,42046.78,0.01096000,460.8327088
1632287820,2021-09-22 05:17:00,BTC/USD,42062.89,42083.76,42046.58,42075.31,0.98361055,41385.7188105205
1632287760,2021-09-22 05:16:00,BTC/USD,42095.36,42095.36,42083.48,42083.48,1.47987347,62278.2255772756
1632287700,2021-09-22 05:15:00,BTC/USD,42039.18,42048.75,42008.26,42033.96,1.21051000,50882.5289196
1632287640,2021-09-22 05:14:00,BTC/USD,42073.21,42098.96,42053.15,42061.47,0.22286994,9374.2372952118
1632287580,2021-09-22 05:13:00,BTC/USD,42035.42,42073.21,42035.42,42064.61,0.07263694,3055.4445526934
1632287520,2021-09-22 05:12:00,BTC/USD,42035.72,42035.72,42030.68,42035.72,3.05593757,128458.53603000041
1632287460,2021-09-22 05:11:00,BTC/USD,42092.29,42092.29,42029.75,42035.71,0.43046083,18094.7266162393
1632287400,2021-09-22 05:10:00,BTC/USD,42088.13,42107.58,42088.13,42101.44,0.05800000,2441.8835200000003
1632287340,2021-09-22 05:09:00,BTC/USD,42067.03,42087.49,42067.03,42087.49,0.06448284,2713.9208836715998
1632287280,2021-09-22 05:08:00,BTC/USD,42067.93,42071.91,42067.93,42070.33,0.55101000,23181.1725333
1632287220,2021-09-22 05:07:00,BTC/USD,41979.19,42024.02,41977.01,42024.02,0.15224046,6397.756135849199
1632287160,2021-09-22 05:06:00,BTC/USD,41999.12,42006.17,41991.31,41991.31,0.31400000,13185.27134
1632287100,2021-09-22 05:05:00,BTC/USD,42059.18,42059.18,42014.52,42014.52,0.07785913,3271.2139745675995
1632287040,2021-09-22 05:04:00,BTC/USD,41983.93,42015.80,41983.93,42015.80,0.05135328,2157.6491418240003
1632286980,2021-09-22 05:03:00,BTC/USD,41974.32,42001.11,41974.32,41988.48,0.06049836,2540.2341788928
1632286920,2021-09-22 05:02:00,BTC/USD,41948.37,41961.97,41948.37,41955.07,0.01340400,562.3657582799999
1632286860,2021-09-22 05:01:00,BTC/USD,41948.37,41948.37,41948.37,41948.37,0.01025724,430.2744986988001
1632286800,2021-09-22 05:00:00,BTC/USD,41927.04,41927.04,41927.03,41927.03,0.20000000,8385.406
1632286740,2021-09-22 04:59:00,BTC/USD,41943.36,41943.36,41899.51,41909.08,0.02109100,883.90440628
1632286680,2021-09-22 04:58:00,BTC/USD,41946.76,41947.56,41932.25,41938.05,0.08325100,3491.3846005500004
1632286620,2021-09-22 04:57:00,BTC/USD,41937.40,41950.99,41925.57,41935.00,0.09418008,3949.4416548
1632286560,2021-09-22 04:56:00,BTC/USD,41952.66,41952.66,41952.66,41952.66,0.00091000,38.1769206
1632286500,2021-09-22 04:55:00,BTC/USD,41940.35,41940.35,41937.40,41937.40,0.03053925,1280.73674295
1632286440,2021-09-22 04:54:00,BTC/USD,42006.58,42006.58,41955.27,41955.27,0.23944125,10045.822292887498
1632286380,2021-09-22 04:53:00,BTC/USD,42047.01,42051.44,42010.53,42010.53,0.20995522,8820.3300684666
1632286320,2021-09-22 04:52:00,BTC/USD,42022.82,42059.92,42022.82,42051.39,0.92260862,38796.974896981796
1632286260,2021-09-22 04:51:00,BTC/USD,42056.58,42056.77,42021.78,42021.78,2.81277535,118197.82694712299
1632286200,2021-09-22 04:50:00,BTC/USD,41980.93,41980.93,41975.63,41975.63,0.00500880,210.247535544
1632286140,2021-09-22 04:49:00,BTC/USD,41974.73,42022.26,41974.73,41998.72,0.10260000,4309.068672
1632286080,2021-09-22 04:48:00,BTC/USD,41998.11,42020.94,41998.11,42005.31,0.04978441,2091.2095752171
1632286020,2021-09-22 04:47:00,BTC/USD,41980.31,42004.87,41950.46,42004.87,1.31601888,55279.2019719456
1632285960,2021-09-22 04:46:00,BTC/USD,41981.05,41984.15,41976.50,41980.31,0.10938220,4591.898664482
1632285900,2021-09-22 04:45:00,BTC/USD,41877.61,41900.66,41872.89,41900.66,0.35107757,14710.381894196202
1632285840,2021-09-22 04:44:00,BTC/USD,41913.46,41924.72,41877.89,41877.89,1.00802080,42213.784180111994
1632285780,2021-09-22 04:43:00,BTC/USD,41952.95,41953.22,41948.09,41950.49,0.37597734,15772.4336418966
1632285720,2021-09-22 04:42:00,BTC/USD,41989.76,41989.76,41931.03,41931.03,6.59475469,276524.8567490307
1632285660,2021-09-22 04:41:00,BTC/USD,42016.28,42016.28,41993.22,41993.22,0.00685794,287.98698316680003
1632285600,2021-09-22 04:40:00,BTC/USD,41956.85,42006.07,41956.85,42006.07,0.05602688,2353.4690431616
1632285540,2021-09-22 04:39:00,BTC/USD,41994.59,41994.59,41914.63,41918.93,1.29967533,54480.9991809969
1632285480,2021-09-22 04:38:00,BTC/USD,42013.83,42016.15,41936.63,41978.86,2.60582612,109389.60987582321
1632285420,2021-09-22 04:37:00,BTC/USD,41963.93,42003.26,41963.93,42003.26,0.06746000,2833.5399196000003
1632285360,2021-09-22 04:36:00,BTC/USD,41941.41,41944.99,41920.79,41920.79,0.85970402,36039.4716845758
1632285300,2021-09-22 04:35:00,BTC/USD,41949.08,41953.84,41927.59,41941.53,1.61008594,67529.4677550882
1632285240,2021-09-22 04:34:00,BTC/USD,41920.61,41934.16,41902.22,41924.04,0.18932804,7937.3963220816
1632285180,2021-09-22 04:33:00,BTC/USD,41883.88,41897.65,41850.00,41897.65,0.33657949,14101.8896691985
1632285120,2021-09-22 04:32:00,BTC/USD,41858.50,41873.69,41832.74,41837.47,1.67379117,70027.1878611399
1632285060,2021-09-22 04:31:00,BTC/USD,41961.49,41966.02,41861.80,41861.80,1.06197076,44456.007560968
1632285000,2021-09-22 04:30:00,BTC/USD,42049.61,42049.61,41976.83,41980.59,1.77404474,74475.44487159658
1632284940,2021-09-22 04:29:00,BTC/USD,42051.61,42051.61,42011.87,42039.67,0.17022261,7156.1023509387
1632284880,2021-09-22 04:28:00,BTC/USD,42107.07,42107.07,42072.23,42072.23,0.04566650,1921.291491295
1632284820,2021-09-22 04:27:00,BTC/USD,42111.73,42111.73,42085.98,42088.64,0.11218558,4721.7384898111995
1632284760,2021-09-22 04:26:00,BTC/USD,42172.49,42178.36,42112.29,42138.57,1.66325623,70087.2390757911
1632284700,2021-09-22 04:25:00,BTC/USD,42185.49,42198.01,42166.01,42186.85,0.05085843,2145.5569576455
1632284640,2021-09-22 04:24:00,BTC/USD,42141.10,42176.22,42141.10,42158.57,0.04974005,2096.9693797285
1632284580,2021-09-22 04:23:00,BTC/USD,42137.27,42157.14,42133.85,42157.14,1.07127748,45161.9947032072
1632284520,2021-09-22 04:22:00,BTC/USD,42153.80,42170.11,42153.80,42170.11,0.06650889,2804.6872072779
1632284460,2021-09-22 04:21:00,BTC/USD,42163.59,42163.59,42148.21,42150.30,0.10676015,4499.972350545
1632284400,2021-09-22 04:20:00,BTC/USD,42197.23,42197.23,42162.11,42167.60,0.08837465,3726.54689134
1632284340,2021-09-22 04:19:00,BTC/USD,42165.62,42213.30,42148.26,42197.23,0.60044452,25337.095512679603
1632284280,2021-09-22 04:18:00,BTC/USD,42177.56,42193.09,42161.96,42168.88,0.07592168,3201.5322133184
1632284220,2021-09-22 04:17:00,BTC/USD,42193.29,42205.01,42164.39,42178.86,0.24232845,10221.137766567
1632284160,2021-09-22 04:16:00,BTC/USD,42185.63,42207.28,42185.63,42207.28,0.22750000,9602.1562
1632284100,2021-09-22 04:15:00,BTC/USD,42162.00,42203.69,42134.11,42203.69,0.26075498,11004.8223418762
1632284040,2021-09-22 04:14:00,BTC/USD,42157.50,42184.47,42132.93,42132.93,0.25636820,10801.543424825999
1632283980,2021-09-22 04:13:00,BTC/USD,42079.42,42133.58,42063.66,42132.93,0.10386944,4376.3238446591995
1632283920,2021-09-22 04:12:00,BTC/USD,42062.38,42087.21,42062.26,42062.26,0.34933244,14693.711917714401
1632283860,2021-09-22 04:11:00,BTC/USD,42039.40,42066.49,41946.84,42053.48,33.40749504,1404901.4245147393
1632283800,2021-09-22 04:10:00,BTC/USD,42012.61,42041.91,41998.92,42041.91,0.06716641,2823.8041642431
1632283740,2021-09-22 04:09:00,BTC/USD,42013.92,42013.92,41960.70,42009.52,0.30023327,12612.655560730398
1632283680,2021-09-22 04:08:00,BTC/USD,42014.96,42032.90,42014.96,42014.96,0.01104100,463.88717336
1632283620,2021-09-22 04:07:00,BTC/USD,41964.81,42031.63,41964.81,42031.63,0.08269500,3475.80564285
1632283560,2021-09-22 04:06:00,BTC/USD,41989.93,41989.93,41955.00,41963.66,0.50122009,21033.0294419294
1632283500,2021-09-22 04:05:00,BTC/USD,42043.09,42043.09,41973.22,41997.90,0.38690689,16249.276875531
1632283440,2021-09-22 04:04:00,BTC/USD,42055.18,42067.79,42005.27,42013.65,0.50130133,21061.4986231545
1632283380,2021-09-22 04:03:00,BTC/USD,42085.39,42085.39,42038.62,42055.18,1.56968858,66013.5357758444
1632283320,2021-09-22 04:02:00,BTC/USD,42135.67,42135.67,42054.09,42080.10,0.23525996,9899.762642795999
1632283260,2021-09-22 04:01:00,BTC/USD,42151.08,42151.08,42111.65,42138.59,0.04865471,2050.2408762589
1632283200,2021-09-22 04:00:00,BTC/USD,42090.61,42105.33,42058.61,42069.01,0.21586297,9081.1414435597
1632283140,2021-09-22 03:59:00,BTC/USD,42056.75,42098.78,42034.01,42063.49,0.17596896,7401.8685892704
1632283080,2021-09-22 03:58:00,BTC/USD,42078.26,42095.76,42057.98,42082.16,0.02457287,1034.0794469992002
1632283020,2021-09-22 03:57:00,BTC/USD,42091.70,42091.70,42064.31,42064.31,0.00330389,138.9758531659
1632282960,2021-09-22 03:56:00,BTC/USD,42076.02,42131.14,42060.69,42131.14,0.45700608,19254.1871373312
1632282900,2021-09-22 03:55:00,BTC/USD,42131.32,42180.31,42103.44,42136.58,2.21989338,93538.71499784039
1632282840,2021-09-22 03:54:00,BTC/USD,42166.90,42166.90,42089.61,42089.61,0.05358000,2255.1613038
1632282780,2021-09-22 03:53:00,BTC/USD,42120.42,42192.39,42089.61,42192.39,1.13989851,48095.0424943389
1632282720,2021-09-22 03:52:00,BTC/USD,42247.92,42258.73,42143.05,42143.05,0.65655657,27669.296357338502
1632282660,2021-09-22 03:51:00,BTC/USD,42192.33,42225.55,42128.22,42225.55,2.46896842,104253.549467131
1632282600,2021-09-22 03:50:00,BTC/USD,42106.53,42224.53,42025.03,42191.10,8.59078395,362454.624712845
1632282540,2021-09-22 03:49:00,BTC/USD,42113.49,42113.49,42048.84,42072.92,3.01998856,127059.73708579519
1632282480,2021-09-22 03:48:00,BTC/USD,42161.40,42227.89,42155.20,42155.20,2.10492177,88733.39819870399
1632282420,2021-09-22 03:47:00,BTC/USD,42068.95,42171.84,42045.54,42171.84,0.74325611,31344.477749942398
1632282360,2021-09-22 03:46:00,BTC/USD,42099.49,42103.55,42045.84,42072.83,1.13796192,47877.2784066336
1632282300,2021-09-22 03:45:00,BTC/USD,42198.98,42203.52,42117.74,42117.74,0.14244505,5999.463580186999
1632282240,2021-09-22 03:44:00,BTC/USD,42337.05,42364.24,42222.43,42222.43,0.39712301,16767.4984911143
1632282180,2021-09-22 03:43:00,BTC/USD,42135.50,42297.05,42123.90,42297.05,1.40328623,59354.8678346215
1632282120,2021-09-22 03:42:00,BTC/USD,42185.43,42185.43,42136.11,42136.11,2.06203147,86885.9848433817
1632282060,2021-09-22 03:41:00,BTC/USD,42219.32,42244.04,42195.81,42198.56,2.14553887,90538.65073802721
1632282000,2021-09-22 03:40:00,BTC/USD,42217.16,42254.51,42217.16,42238.71,0.01665000,703.2745215000001
1632281940,2021-09-22 03:39:00,BTC/USD,42181.46,42194.41,42174.12,42174.12,1.22963472,51858.762237446404
1632281880,2021-09-22 03:38:00,BTC/USD,42199.03,42199.03,42199.03,42199.03,0.01997665,842.9952526494999
1632281820,2021-09-22 03:37:00,BTC/USD,42145.63,42197.59,42145.63,42192.43,0.09579772,4041.9385952596003
1632281760,2021-09-22 03:36:00,BTC/USD,42150.47,42150.47,42111.63,42134.03,1.14744134,48346.3278428002
1632281700,2021-09-22 03:35:00,BTC/USD,42146.98,42210.16,42134.63,42169.94,7.19744629,303515.87820252264
1632281640,2021-09-22 03:34:00,BTC/USD,42174.79,42186.53,42093.91,42131.65,2.95797126,124624.209836379
1632281580,2021-09-22 03:33:00,BTC/USD,42145.00,42161.50,42128.20,42161.50,5.12080792,215900.94311907998
1632281520,2021-09-22 03:32:00,BTC/USD,42173.03,42180.48,42145.05,42151.30,3.42577524,144400.87987381202
1632281460,2021-09-22 03:31:00,BTC/USD,42185.99,42189.96,42153.50,42169.14,0.33489381,14122.183959023401
