unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1632280260,2021-09-22 03:11:00,BTC/USD,42191.99,42196.24,42180.38,42180.38,0.07091000,2991.0107457999998
1632280200,2021-09-22 03:10:00,BTC/USD,42241.95,42241.95,42176.25,42176.25,1.95449000,82433.05886250001
1632280140,2021-09-22 03:09:00,BTC/USD,42271.95,42343.29,42218.92,42218.92,18.13703370,765725.974817604
1632280080,2021-09-22 03:08:00,BTC/USD,42225.56,42270.71,42225.56,42252.78,1.10210741,46567.101931099794
1632280020,2021-09-22 03:07:00,BTC/USD,42235.62,42254.16,42228.06,42228.06,0.26796413,11315.6053594878
1632279960,2021-09-22 03:06:00,BTC/USD,42233.95,42235.13,42157.84,42157.91,3.67300668,154846.28504483882
1632279900,2021-09-22 03:05:00,BTC/USD,42187.58,42206.51,42133.67,42195.59,3.73554795,157623.6497235405
1632279840,2021-09-22 03:04:00,BTC/USD,42185.00,42214.20,42162.53,42176.80,4.49462244,189568.791727392
1632279780,2021-09-22 03:03:00,BTC/USD,42137.59,42158.43,42125.02,42158.43,0.41595950,17536.199463585
1632279720,2021-09-22 03:02:00,BTC/USD,42136.23,42137.24,42117.55,42117.55,0.02308267,972.1855078585
1632279660,2021-09-22 03:01:00,BTC/USD,42073.60,42130.79,42073.60,42130.79,0.45260344,19068.5404839176
1632279600,2021-09-22 03:00:00,BTC/USD,42025.92,42077.28,42010.34,42045.84,2.77105893,116511.5004013512
1632279540,2021-09-22 02:59:00,BTC/USD,42055.01,42073.41,42037.32,42037.32,0.78128000,32842.9173696
1632279480,2021-09-22 02:58:00,BTC/USD,42070.06,42111.81,42041.00,42111.81,3.97669965,167466.0200878665
1632279420,2021-09-22 02:57:00,BTC/USD,42067.02,42095.43,42051.51,42051.51,4.77708690,200883.717546219
1632279360,2021-09-22 02:56:00,BTC/USD,42176.45,42176.45,42067.02,42067.02,8.01638334,337225.3582914468
1632279300,2021-09-22 02:55:00,BTC/USD,42194.95,42229.21,42178.11,42178.11,0.33789799,14251.898590998899
1632279240,2021-09-22 02:54:00,BTC/USD,42148.83,42213.38,42127.56,42192.00,3.28801871,138728.08541231998
1632279180,2021-09-22 02:53:00,BTC/USD,42083.69,42189.25,42078.73,42148.83,1.37238985,57844.626481375504
1632279120,2021-09-22 02:52:00,BTC/USD,42150.51,42157.74,42021.10,42077.16,12.47752314,525018.7375654825
1632279060,2021-09-22 02:51:00,BTC/USD,42094.21,42146.11,42094.21,42132.76,0.41715558,17575.915934800803
1632279000,2021-09-22 02:50:00,BTC/USD,42110.63,42110.63,42100.22,42100.22,0.00348000,146.5087656
1632278940,2021-09-22 02:49:00,BTC/USD,42160.71,42164.01,42124.15,42124.15,0.89097673,37531.6374210295
1632278880,2021-09-22 02:48:00,BTC/USD,42159.32,42159.49,42149.11,42151.69,0.06566978,2768.0922089282
1632278820,2021-09-22 02:47:00,BTC/USD,42148.11,42148.11,42143.24,42143.24,0.00841000,354.4246484
1632278760,2021-09-22 02:46:00,BTC/USD,42064.38,42155.23,42064.38,42154.14,2.91248113,122773.1373013782
1632278700,2021-09-22 02:45:00,BTC/USD,42116.97,42134.44,42064.62,42064.62,0.20835015,8764.169886693002
1632278640,2021-09-22 02:44:00,BTC/USD,42084.49,42134.44,42084.49,42128.43,4.79545947,202025.1785997321
1632278580,2021-09-22 02:43:00,BTC/USD,42059.27,42087.47,42059.27,42087.47,0.12561000,5286.6071067
1632278520,2021-09-22 02:42:00,BTC/USD,42047.06,42063.04,42047.06,42063.04,0.05660000,2380.768064
1632278460,2021-09-22 02:41:00,BTC/USD,42062.78,42067.35,42051.86,42051.86,0.02436581,1024.6276309066002
1632278400,2021-09-22 02:40:00,BTC/USD,41942.72,42063.13,41942.72,42063.13,0.54162516,22782.4495163508
1632278340,2021-09-22 02:39:00,BTC/USD,42032.05,42040.67,41952.30,41952.30,0.42299708,17745.700399284004
1632278280,2021-09-22 02:38:00,BTC/USD,42035.34,42035.34,41993.91,42011.78,0.84491552,35496.4049448256
1632278220,2021-09-22 02:37:00,BTC/USD,42059.40,42059.73,42031.72,42031.72,0.09246853,3886.6113617715996
1632278160,2021-09-22 02:36:00,BTC/USD,41911.86,42081.12,41911.86,42081.12,0.26236547,11040.6328269264
1632278100,2021-09-22 02:35:00,BTC/USD,42028.25,42048.68,41910.01,41910.01,2.42197855,101505.14525028551
1632278040,2021-09-22 02:34:00,BTC/USD,41995.12,42051.57,41995.12,42019.34,0.16601000,6975.630633399999
1632277980,2021-09-22 02:33:00,BTC/USD,42041.92,42054.26,41985.99,41985.99,0.19447134,8165.071736526599
1632277920,2021-09-22 02:32:00,BTC/USD,42053.73,42066.25,42040.00,42041.75,0.08632075,3629.0753913125
1632277860,2021-09-22 02:31:00,BTC/USD,42022.36,42039.99,42018.35,42039.99,0.07452000,3132.8200548
1632277800,2021-09-22 02:30:00,BTC/USD,41999.60,42023.08,41989.97,42009.13,0.24697000,10374.994836099999
1632277740,2021-09-22 02:29:00,BTC/USD,41956.70,41956.70,41909.30,41953.53,1.17471102,49283.27401890059
1632277680,2021-09-22 02:28:00,BTC/USD,42095.81,42095.81,41953.66,42022.30,12.11045776,508909.289128048
1632277620,2021-09-22 02:27:00,BTC/USD,42015.56,42041.88,42009.62,42041.88,0.15724462,6610.8594446856
1632277560,2021-09-22 02:26:00,BTC/USD,41986.66,42010.36,41938.06,42010.36,2.44972889,102913.99257130039
1632277500,2021-09-22 02:25:00,BTC/USD,42110.72,42115.89,41986.66,41986.66,3.84699949,161522.6596068034
1632277440,2021-09-22 02:24:00,BTC/USD,42041.68,42109.24,42041.68,42074.26,0.08371660,3522.3139947160003
1632277380,2021-09-22 02:23:00,BTC/USD,42012.68,42031.56,42012.68,42031.56,1.25645000,52810.553562
1632277320,2021-09-22 02:22:00,BTC/USD,42046.96,42092.44,42032.76,42058.69,3.00552577,126408.47664744132
1632277260,2021-09-22 02:21:00,BTC/USD,42104.05,42127.05,42061.48,42082.58,0.52029560,21895.381210648
1632277200,2021-09-22 02:20:00,BTC/USD,42044.50,42050.70,42023.26,42050.70,0.11805000,4964.085134999999
1632277140,2021-09-22 02:19:00,BTC/USD,42033.98,42050.70,42000.93,42028.66,0.28264424,11879.1586639184
1632277080,2021-09-22 02:18:00,BTC/USD,42094.52,42094.52,42014.81,42014.81,1.25090589,52556.5732962309
1632277020,2021-09-22 02:17:00,BTC/USD,42083.94,42094.91,42078.89,42094.91,0.02142470,901.8708182770001
1632276960,2021-09-22 02:16:00,BTC/USD,42145.55,42145.55,42102.84,42112.14,0.10213634,4301.1798491676
1632276900,2021-09-22 02:15:00,BTC/USD,42188.83,42222.44,42167.40,42167.40,1.00239334,42268.320925116
1632276840,2021-09-22 02:14:00,BTC/USD,42165.10,42225.12,42103.45,42225.12,1.11355862,47020.1463565344
1632276780,2021-09-22 02:13:00,BTC/USD,42096.36,42154.30,42084.43,42154.30,7.54315368,317976.363172824
1632276720,2021-09-22 02:12:00,BTC/USD,42095.16,42116.25,42082.51,42082.51,0.79887833,33618.8053110083
1632276660,2021-09-22 02:11:00,BTC/USD,42054.88,42054.88,42054.88,42054.88,0.00188000,79.0631744
1632276600,2021-09-22 02:10:00,BTC/USD,41991.19,42067.43,41991.19,42067.43,0.04072021,1712.9945837603
1632276540,2021-09-22 02:09:00,BTC/USD,41999.18,42041.08,41990.03,41990.03,0.04838211,2031.5662503633
1632276480,2021-09-22 02:08:00,BTC/USD,42024.24,42024.51,41977.20,42021.40,1.50924000,63420.377736
1632276420,2021-09-22 02:07:00,BTC/USD,41996.79,42014.58,41990.00,42008.73,0.13632767,5726.952280559101
1632276360,2021-09-22 02:06:00,BTC/USD,42038.23,42038.23,42007.37,42007.37,0.18710344,7859.723432352801
1632276300,2021-09-22 02:05:00,BTC/USD,42098.82,42102.49,42045.90,42061.80,0.06878537,2893.236475866
1632276240,2021-09-22 02:04:00,BTC/USD,42161.38,42161.38,42116.71,42136.45,0.21813659,9191.5015177055
1632276180,2021-09-22 02:03:00,BTC/USD,42126.54,42126.54,42083.94,42098.09,0.56401305,23743.872140074498
1632276120,2021-09-22 02:02:00,BTC/USD,42134.18,42145.54,42110.50,42124.68,1.51842000,63962.956605600004
1632276060,2021-09-22 02:01:00,BTC/USD,42259.36,42303.94,42125.13,42125.13,6.18574565,260575.3396531845
1632276000,2021-09-22 02:00:00,BTC/USD,42181.64,42260.57,42165.36,42253.40,1.58062798,66786.906290132
1632275940,2021-09-22 01:59:00,BTC/USD,42124.51,42219.83,42124.51,42219.83,0.57889600,24440.89070768
1632275880,2021-09-22 01:58:00,BTC/USD,42194.91,42257.40,42123.52,42146.40,16.04127882,676082.153659248
1632275820,2021-09-22 01:57:00,BTC/USD,42099.45,42193.72,42099.45,42155.00,2.24311438,94558.48668890001
1632275760,2021-09-22 01:56:00,BTC/USD,42130.00,42130.10,42076.81,42080.63,3.03737076,127814.47512437879
1632275700,2021-09-22 01:55:00,BTC/USD,42189.68,42189.68,42162.00,42162.00,0.01933000,814.99146
1632275640,2021-09-22 01:54:00,BTC/USD,42177.70,42222.89,42166.25,42209.45,0.35969186,15182.395580076998
1632275580,2021-09-22 01:53:00,BTC/USD,42179.89,42187.45,42152.80,42187.45,0.80176635,33824.4778023075
1632275520,2021-09-22 01:52:00,BTC/USD,42208.35,42208.35,42159.72,42181.08,2.99039854,126138.24004762321
1632275460,2021-09-22 01:51:00,BTC/USD,42270.00,42289.30,42200.00,42203.19,0.72095327,30426.5278349313
1632275400,2021-09-22 01:50:00,BTC/USD,42347.05,42347.05,42273.21,42283.67,2.67171800,112970.04224505999
1632275340,2021-09-22 01:49:00,BTC/USD,42338.09,42372.48,42329.21,42329.21,4.33248738,183390.7681303698
1632275280,2021-09-22 01:48:00,BTC/USD,42365.00,42367.67,42295.09,42342.84,2.01665120,85390.73909740799
